16018.0,0.0,0.0,0.0,0.0
16038.0,0.0,0.0,0.0,0.0
16058.0,0.0,0.0,0.0,0.0
16078.0,0.0,0.0,0.0,0.0
16098.0,0.0,0.0,0.0,0.0
16118.0,0.0,0.0,0.0,0.0
16138.0,0.0,0.0,0.0,0.0
16158.0,0.0,0.0,0.0,0.0
16178.0,0.0,0.0,0.0,0.0
16198.0,0.0,0.0,0.0,0.0
16218.0,0.0,0.0,0.0,0.0
16238.0,0.0,0.0,0.0,0.0
16258.0,0.0,0.0,0.0,0.0
16278.0,0.0,0.0,0.0,0.0
16298.0,0.0,0.0,0.0,0.0
16318.0,0.0,0.0,0.0,0.0
16338.0,0.0,0.0,0.0,0.0
16358.0,0.0,0.0,0.0,0.0
16378.0,0.0,0.0,0.0,0.0
16398.0,0.0,0.0,0.0,0.0
16418.0,0.0,0.0,0.0,0.0
16438.0,0.0,0.0,0.0,0.0
16458.0,0.0,0.0,0.0,0.0
16478.0,0.0,0.0,0.0,0.0
16498.0,0.0,0.0,0.0,0.0
16518.0,0.0,0.0,0.0,0.0
16538.0,0.0,0.0,0.0,0.0
16558.0,0.0,0.0,0.0,0.0
16578.0,0.0,0.0,0.0,0.0
16598.0,0.0,0.0,0.0,0.0
16618.0,0.0,0.0,0.0,0.0
16638.0,0.0,0.0,0.0,0.0
16658.0,0.0,0.0,0.0,0.0
16678.0,0.0,0.0,0.0,0.0
16698.0,0.0,0.0,0.0,0.0
16718.0,0.0,0.0,0.0,0.0
16738.0,0.0,0.0,0.0,0.0
16758.0,0.0,0.0,0.0,0.0
16778.0,0.0,0.0,0.0,0.0
16798.0,0.0,0.0,0.0,0.0
16818.0,0.0,0.0,0.0,0.0
16838.0,0.0,0.0,0.0,0.0
16858.0,0.0,0.0,0.0,0.0
16878.0,0.0,0.0,0.0,0.0
16898.0,0.0,0.0,0.0,0.0
16918.0,0.0,0.0,0.0,0.0
16938.0,0.0,0.0,0.0,0.0
16958.0,0.0,0.0,0.0,0.0
16978.0,0.0,0.0,0.0,0.0
16998.0,0.0,0.0,0.0,0.0
17018.0,0.0,0.0,0.0,0.0
17038.0,0.0,0.0,0.0,0.0
17058.0,0.0,0.0,0.0,0.0
17078.0,0.0,0.0,0.0,0.0
17098.0,0.0,0.0,0.0,0.0
17118.0,0.0,0.0,0.0,0.0
17138.0,0.0,0.0,0.0,0.0
17158.0,0.0,0.0,0.0,0.0
17178.0,0.0,0.0,0.0,0.0
17198.0,0.0,0.0,0.0,0.0
17218.0,0.0,0.0,0.6,0.0
17238.0,0.0,0.0,0.6,0.0
17258.0,0.0,0.0,0.6,0.0
17278.0,0.0,0.0,0.6,0.0
17299.0,0.0,0.0,0.6,0.0
17319.0,0.0,0.0,0.6,0.0
17340.0,0.0,0.0,0.6,0.0
17360.0,0.0,0.0,0.6,0.0
17380.0,0.0,0.0,0.6,0.0
17400.0,0.0,0.0,0.6,0.0
17421.0,0.0,0.0,0.6,0.0
17441.0,0.0,0.0,0.6,0.0
17461.0,0.0,0.0,0.6,0.0
17481.0,0.0,0.0,0.6,0.0
17501.0,0.0,0.0,0.6,0.0
17521.0,0.0,0.0,0.6,0.0
17541.0,0.0,0.0,0.6,0.0
17561.0,0.0,0.0,0.6,0.0
17581.0,0.0,0.0,0.6,0.0
17601.0,0.0,0.0,0.6,0.0
17621.0,0.0,0.0,0.6,0.0
17641.0,0.0,0.0,0.6,0.0
17661.0,0.0,0.0,0.6,0.0
17681.0,0.0,0.0,0.6,0.0
17701.0,0.0,0.0,0.6,0.0
17721.0,0.0,0.0,0.6,0.0
17741.0,0.0,0.0,0.6,0.0
17761.0,0.0,0.0,0.6,0.0
17781.0,0.0,0.0,0.6,0.0
17801.0,0.0,0.0,0.6,0.0
17821.0,0.0,0.0,0.6,0.0
17841.0,0.0,0.0,0.6,0.0
17861.0,0.0,0.0,0.6,0.0
17881.0,0.0,0.0,0.6,0.0
17901.0,0.0,0.0,0.6,0.0
17921.0,0.0,0.0,0.6,0.0
17941.0,0.0,0.0,0.6,0.0
17961.0,0.0,0.0,0.6,0.0
17981.0,0.0,0.0,0.6,0.0
18001.0,0.0,0.0,0.6,0.0
18021.0,0.0,0.0,0.6,0.0
18041.0,0.0,0.0,0.6,0.0
18061.0,0.0,0.0,0.6,0.0
18081.0,0.0,0.0,0.6,0.0
18101.0,0.0,0.0,0.6,0.0
18121.0,0.0,0.0,0.6,0.0
18141.0,0.0,0.0,0.6,0.0
18161.0,0.0,0.0,0.6,0.0
18181.0,0.0,0.0,0.6,0.0
18201.0,0.0,0.0,0.6,0.0
18221.0,0.0,0.0,0.6,0.0
18241.0,0.0,0.0,0.6,0.0
18261.0,0.0,0.0,0.6,0.0
18281.0,0.0,0.0,0.6,0.0
18301.0,0.0,0.0,0.6,0.0
18321.0,0.0,0.0,0.6,0.0
18341.0,0.0,0.0,0.6,0.0
18361.0,0.0,0.0,0.6,0.0
18381.0,0.0,0.0,0.6,0.0
18401.0,0.0,0.0,0.6,0.0
18421.0,0.0,0.0,0.6,0.0
18441.0,0.0,0.0,0.6,0.0
18461.0,0.0,0.0,0.6,0.0
18481.0,0.0,0.0,0.6,0.0
18501.0,0.0,0.0,0.6,0.0
18521.0,0.0,0.0,0.6,0.0
18541.0,0.0,0.0,0.6,0.0
18561.0,0.0,0.0,0.6,0.0
18581.0,0.0,0.0,0.6,0.0
18601.0,0.0,0.0,0.6,0.0
18621.0,0.0,0.0,0.6,0.0
18641.0,0.0,0.0,0.6,0.0
18661.0,0.0,0.0,0.6,0.0
18681.0,0.0,0.0,0.6,0.0
18701.0,0.0,0.0,0.6,0.0
18721.0,0.0,0.0,0.6,0.0
18741.0,0.0,0.0,0.6,0.0
18761.0,0.0,0.0,0.6,0.0
18781.0,0.0,0.0,0.6,0.0
18801.0,0.0,0.0,0.6,0.0
18821.0,0.0,0.0,0.6,0.0
18841.0,0.0,0.0,0.6,0.0
18861.0,0.0,0.0,0.6,0.0
18881.0,0.0,0.0,0.6,0.0
18901.0,0.0,0.0,0.6,0.0
18921.0,0.0,0.0,0.6,0.0
18941.0,0.0,0.0,0.6,0.0
18961.0,0.0,0.0,0.6,0.0
18981.0,0.0,0.0,0.6,0.0
19001.0,0.0,0.0,0.6,0.0
19021.0,0.0,0.0,0.6,0.0
19041.0,0.0,0.0,0.6,0.0
19061.0,0.0,0.0,0.6,0.0
19081.0,0.0,0.0,0.6,0.0
19101.0,0.0,0.0,0.6,0.0
19121.0,0.0,0.0,0.6,0.0
19141.0,0.0,0.0,0.6,0.0
19161.0,0.0,0.0,0.6,0.0
19181.0,0.0,0.0,0.6,0.0
19201.0,0.0,0.0,0.6,0.0
19221.0,0.0,0.0,0.6,0.0
19241.0,0.0,0.0,0.6,0.0
19261.0,0.0,0.0,0.6,0.0
19281.0,0.0,0.0,0.6,0.0
19301.0,0.0,0.0,0.6,0.0
19321.0,0.0,0.0,0.6,0.0
19341.0,0.0,0.0,0.6,0.0
19361.0,0.0,0.0,0.6,0.0
19381.0,0.0,0.0,0.6,0.0
19401.0,0.0,0.0,0.6,0.0
19421.0,0.0,0.0,0.6,0.0
19441.0,0.0,0.0,0.6,0.0
19461.0,0.0,0.0,0.6,0.0
19481.0,0.0,0.0,0.6,0.0
19501.0,0.0,0.0,0.6,0.0
19521.0,0.0,0.0,0.6,0.0
19541.0,0.0,0.0,0.6,0.0
19561.0,0.0,0.0,0.6,0.0
19581.0,0.0,0.0,0.6,0.0
19601.0,0.0,0.0,0.6,0.0
19621.0,0.0,0.0,0.6,0.0
19641.0,0.0,0.0,0.6,0.0
19661.0,0.0,0.0,0.6,0.0
19681.0,0.0,0.0,0.6,0.0
19701.0,0.0,0.0,0.6,0.0
19721.0,0.0,0.0,0.6,0.0
19741.0,0.0,0.0,0.6,0.0
19761.0,0.0,0.0,0.6,0.0
19781.0,0.0,0.0,0.6,0.0
19801.0,0.0,0.0,0.6,0.0
19821.0,0.0,0.0,0.6,0.0
19841.0,0.0,0.0,0.6,0.0
19861.0,0.0,0.0,0.6,0.0
19881.0,0.0,0.0,0.6,0.0
19901.0,0.0,0.0,0.6,0.0
19921.0,0.0,0.0,0.6,0.0
19941.0,0.0,0.0,0.6,0.0
19961.0,0.0,0.0,0.6,0.0
19981.0,0.0,0.0,0.6,0.0
20001.0,0.0,0.0,0.6,0.0
20021.0,0.0,0.0,0.6,0.0
20041.0,0.0,0.0,0.6,0.0
20061.0,0.0,0.0,0.6,0.0
20081.0,0.0,0.0,0.6,0.0
20101.0,0.0,0.0,0.6,0.0
20121.0,0.0,0.0,0.6,0.0
20141.0,0.0,0.0,0.6,0.0
20161.0,0.0,0.0,0.6,0.0
20181.0,0.0,0.0,0.6,0.0
20201.0,0.0,0.0,0.6,0.0
20221.0,0.0,0.0,0.6,0.0
20241.0,0.0,0.0,0.6,0.0
20261.0,0.0,0.0,0.6,0.0
20281.0,0.0,0.0,0.6,0.0
20301.0,0.0,0.0,0.6,0.0
20321.0,0.0,0.0,0.6,0.0
20341.0,0.0,0.0,0.6,0.0
20361.0,0.0,0.0,0.6,0.0
20381.0,0.0,0.0,0.6,0.0
20401.0,0.0,0.0,0.6,0.0
20421.0,0.0,0.0,0.6,0.0
20441.0,0.0,0.0,0.6,0.0
20461.0,0.0,0.0,0.6,0.0
20481.0,0.0,0.0,0.6,0.0
20501.0,0.0,0.0,0.6,0.0
20521.0,0.0,0.0,0.6,0.0
20541.0,0.0,0.0,0.6,0.0
20561.0,0.0,0.0,0.6,0.0
20581.0,0.0,0.0,0.6,0.0
20601.0,0.0,0.0,0.6,0.0
20621.0,0.0,0.0,0.6,0.0
20641.0,0.0,0.0,0.6,0.0
20661.0,0.0,0.0,0.6,0.0
20681.0,0.0,0.0,0.6,0.0
20701.0,0.0,0.0,0.6,0.0
20721.0,0.0,0.0,0.6,0.0
20741.0,0.0,0.0,0.6,0.0
20761.0,0.0,0.0,0.6,0.0
20781.0,0.0,0.0,0.6,0.0
20801.0,0.0,0.0,0.6,0.0
20821.0,0.0,0.0,0.6,0.0
20841.0,0.0,0.0,0.6,0.0
20861.0,0.0,0.0,0.6,0.0
20881.0,0.0,0.0,0.6,0.0
20901.0,0.0,0.0,0.6,0.0
20921.0,0.0,0.0,0.6,0.0
20941.0,0.0,0.0,0.6,0.0
20961.0,0.0,0.0,0.6,0.0
20981.0,0.0,0.0,0.6,0.0
21001.0,0.0,0.0,0.6,0.0
21021.0,0.0,0.0,0.6,0.0
21041.0,0.0,0.0,0.6,0.0
21061.0,0.0,0.0,0.6,0.0
21081.0,0.0,0.0,0.6,0.0
21101.0,0.0,0.0,0.6,0.0
21121.0,0.0,0.0,0.6,0.0
21141.0,0.0,0.0,0.6,0.0
21161.0,0.0,0.0,0.6,0.0
21181.0,0.0,0.0,0.6,0.0
21201.0,0.0,0.0,0.6,0.0
21221.0,0.0,0.0,0.6,0.0
21241.0,0.0,0.0,0.6,0.0
21261.0,0.0,0.0,0.6,0.0
21281.0,0.0,0.0,0.6,0.0
21301.0,0.0,0.0,0.6,0.0
21321.0,0.0,0.0,0.6,0.0
21341.0,0.0,0.0,0.6,0.0
21361.0,0.0,0.0,0.6,0.0
21381.0,0.0,0.0,0.6,0.0
21401.0,0.0,0.0,0.6,0.0
21421.0,0.0,0.0,0.6,0.0
21441.0,0.0,0.0,0.6,0.0
21461.0,0.0,0.0,0.6,0.0
21481.0,0.0,0.0,0.6,0.0
21501.0,0.0,0.0,0.6,0.0
21521.0,0.0,0.0,0.6,0.0
21541.0,0.0,0.0,0.6,0.0
21561.0,0.0,0.0,0.6,0.0
21581.0,0.0,0.0,0.6,0.0
21601.0,0.0,0.0,0.6,0.0
21621.0,0.0,0.0,0.6,0.0
21641.0,0.0,0.0,0.6,0.0
21661.0,0.0,0.0,0.6,0.0
21681.0,0.0,0.0,0.6,0.0
21701.0,0.0,0.0,0.6,0.0
21721.0,0.0,0.0,0.6,0.0
21741.0,0.0,0.0,0.6,0.0
21761.0,0.0,0.0,0.6,0.0
21781.0,0.0,0.0,0.6,0.0
21801.0,0.0,0.0,0.6,0.0
21821.0,0.0,0.0,0.6,0.0
21841.0,0.0,0.0,0.6,0.0
21861.0,0.0,0.0,0.6,0.0
21881.0,0.0,0.0,0.6,0.0
21901.0,0.0,0.0,0.6,0.0
21921.0,0.0,0.0,0.6,0.0
21941.0,0.0,0.0,0.6,0.0
21961.0,0.0,0.0,0.6,0.0
21981.0,0.0,0.0,0.6,0.0
22001.0,0.0,0.0,0.6,0.0
22021.0,0.0,0.0,0.6,0.0
22041.0,0.0,0.0,0.6,0.0
22061.0,0.0,0.0,0.6,0.0
22081.0,0.0,0.0,0.6,0.0
22101.0,0.0,0.0,0.6,0.0
22121.0,0.0,0.0,0.6,0.0
22141.0,0.0,0.0,0.6,0.0
22161.0,0.0,0.0,0.6,0.0
22181.0,0.0,0.0,0.6,0.0
22201.0,0.0,0.0,0.6,0.0
22221.0,0.0,0.0,0.6,0.0
22241.0,0.0,0.0,0.6,0.0
22261.0,0.0,0.0,0.6,0.0
22281.0,0.0,0.0,0.6,0.0
22301.0,0.0,0.0,0.6,0.0
22321.0,0.0,0.0,0.6,0.0
22341.0,0.0,0.0,0.6,0.0
22361.0,0.0,0.0,0.6,0.0
22381.0,0.0,0.0,0.6,0.0
22401.0,0.0,0.0,0.6,0.0
22421.0,0.0,0.0,0.6,0.0
22441.0,0.0,0.0,0.6,0.0
22461.0,0.0,0.0,0.6,0.0
22481.0,0.0,0.0,0.6,0.0
22501.0,0.0,0.0,0.6,0.0
22521.0,0.0,0.0,0.6,0.0
22541.0,0.0,0.0,0.6,0.0
22561.0,0.0,0.0,0.6,0.0
22581.0,0.0,0.0,0.6,0.0
22601.0,0.0,0.0,0.6,0.0
22621.0,0.0,0.0,0.6,0.0
22641.0,0.0,0.0,0.6,0.0
22661.0,0.0,0.0,0.6,0.0
22681.0,0.0,0.0,0.6,0.0
22701.0,0.0,0.0,0.6,0.0
22721.0,0.0,0.0,0.6,0.0
22741.0,0.0,0.0,0.6,0.0
22761.0,0.0,0.0,0.6,0.0
22781.0,0.0,0.0,0.6,0.0
22801.0,0.0,0.0,0.6,0.0
22821.0,0.0,0.0,0.6,0.0
22841.0,0.0,0.0,0.6,0.0
22861.0,0.0,0.0,0.6,0.0
22881.0,0.0,0.0,0.6,0.0
22901.0,0.0,0.0,0.6,0.0
22921.0,0.0,0.0,0.6,0.0
22941.0,0.0,0.0,0.6,0.0
22961.0,0.0,0.0,0.6,0.0
22981.0,0.0,0.0,0.6,0.0
23001.0,0.0,0.0,0.6,0.0
23021.0,0.0,0.0,0.6,0.0
23041.0,0.0,0.0,0.6,0.0
23061.0,0.0,0.0,0.6,0.0
23081.0,0.0,0.0,0.6,0.0
23101.0,0.0,0.0,0.6,0.0
23121.0,0.0,0.0,0.6,0.0
23141.0,0.0,0.0,0.6,0.0
23161.0,0.0,0.0,0.6,0.0
23181.0,0.0,0.0,0.6,0.0
23201.0,0.0,0.0,0.6,0.0
23221.0,0.0,0.0,0.6,0.0
23241.0,0.0,0.0,0.6,0.0
23261.0,0.0,0.0,0.6,0.0
23281.0,0.0,0.0,0.6,0.0
23301.0,0.0,0.0,0.6,0.0
23321.0,0.0,0.0,0.6,0.0
23341.0,0.0,0.0,0.6,0.0
23361.0,0.0,0.0,0.6,0.0
23381.0,0.0,0.0,0.6,0.0
23401.0,0.0,0.0,0.6,0.0
23421.0,0.0,0.0,0.6,0.0
23441.0,0.0,0.0,0.6,0.0
23461.0,0.0,0.0,0.6,0.0
23481.0,0.0,0.0,0.6,0.0
23501.0,0.0,0.0,0.6,0.0
23521.0,0.0,0.0,0.6,0.0
23541.0,0.0,0.0,0.6,0.0
23561.0,0.0,0.0,0.6,0.0
23581.0,0.0,0.0,0.6,0.0
23601.0,0.0,0.0,0.6,0.0
23621.0,0.0,0.0,0.6,0.0
23641.0,0.0,0.0,0.6,0.0
23661.0,0.0,0.0,0.6,0.0
23681.0,0.0,0.0,0.6,0.0
23701.0,0.0,0.0,0.6,0.0
23721.0,0.0,0.0,0.6,0.0
23741.0,0.0,0.0,0.6,0.0
23761.0,0.0,0.0,0.6,0.0
23781.0,0.0,0.0,0.6,0.0
23801.0,0.0,0.0,0.6,0.0
23821.0,0.0,0.0,0.6,0.0
23841.0,0.0,0.0,0.6,0.0
23861.0,0.0,0.0,0.6,0.0
23881.0,0.0,0.0,0.6,0.0
23901.0,0.0,0.0,0.6,0.0
23921.0,0.0,0.0,0.6,0.0
23941.0,0.0,0.0,0.6,0.0
23961.0,0.0,0.0,0.6,0.0
23981.0,0.0,0.0,0.6,0.0
24001.0,0.0,0.0,0.6,0.0
24021.0,0.0,0.0,0.6,0.0
24041.0,0.0,0.0,0.6,0.0
24061.0,0.0,0.0,0.6,0.0
24081.0,0.0,0.0,0.6,0.0
